emb 0,emb 1,emb 2,emb 3,emb 4,emb 5,emb 6,emb 7,labels
1.1678087,1.0838252,1.1041332,1.5635929,1.3522484,1.4203875,1.2313286,1.0471486,angry
1.2107261,1.2344825,1.3012888,1.2223663,1.3858355,1.2949684,1.3186166,1.2657334,angry
1.3022761,1.3661537,1.2580444,1.3772237,1.3532236,1.4262079,1.2619833,1.1977261,angry
1.3031584,1.1910421,1.1412072,1.3551368,1.3630518,1.2084464,1.2678852,1.0972315,angry
1.3981785,1.2846428,1.2415755,1.3133982,1.2565622,1.1189857,1.3033295,1.1427587,angry
1.1315491,1.32754,1.2035427,1.2031813,0.961949,1.3899546,1.463861,1.2039621,angry
1.3500853,1.1695541,1.1849245,1.3945361,1.4245479,1.228655,1.3490816,1.030655,angry
1.2767861,1.115128,0.9808263,1.2727205,1.2332239,1.1938553,1.2422581,1.3932375,angry
1.3512262,1.1165106,1.1677233,1.3409948,1.1608834,1.0051159,1.340211,1.0365139,angry
1.1939,1.2349722,1.1969508,1.4152801,1.3046397,1.5177349,1.3586668,1.0227058,angry
1.0764871,1.1362802,1.0313529,1.3124206,1.0916984,1.2434129,1.4118361,1.1141517,angry
1.2650607,1.2679615,1.2379103,1.2721398,1.2624276,1.2441947,1.3577901,1.1210593,angry
1.3384893,1.0126607,1.1724737,1.262818,1.2245584,1.0997758,1.4609919,1.4754202,angry
1.4382212,1.4004428,1.2683083,1.2208784,1.2381159,1.4021754,1.4138094,1.2642128,angry
1.168034,1.2469925,1.0967448,1.2677399,1.18909,1.175229,1.3369194,1.1845912,angry
1.1825929,1.2322657,1.2809037,1.2739912,1.0768454,1.3985789,1.384308,0.939537,angry
1.2269413,1.2759069,1.0685152,1.2998947,1.3123332,1.2441435,1.2405761,1.3181319,angry
1.1608644,1.402746,1.2984319,1.3031986,1.3650591,1.441296,1.2476295,1.156246,angry
1.2220579,1.1455514,1.3014079,1.1103057,1.1170871,1.1537815,1.329755,1.286982,angry
1.0772015,1.3139662,1.1897398,1.4055256,1.4388614,1.137618,1.4212122,1.0033102,angry
1.5036827,1.1676248,1.2358669,1.3243382,1.3169936,1.2752471,1.34238,1.1336493,angry
1.1819615,1.3339736,1.1633804,1.337526,1.2714288,1.2651061,1.398867,0.94210887,angry
1.2341177,1.3379809,0.98985976,1.1921507,1.4031554,1.1303605,1.3415462,1.3258795,angry
1.0524986,1.2017393,1.1444554,1.4010432,1.170423,1.2124283,1.4174672,1.1389663,angry
1.1886685,1.2065609,1.2079378,1.2348421,1.2832817,1.2188017,1.2397805,1.1566372,angry
1.2136192,1.1578307,1.1175374,1.328232,1.3367598,1.1057022,1.327478,1.0849016,angry
1.2222931,1.3203902,1.1052784,1.0846761,1.1666273,1.2488549,1.2548214,1.3518597,angry
1.4345499,1.2193193,1.2963116,1.299195,1.165862,1.1845673,1.4944149,0.9963015,angry
1.3124171,1.1923517,1.2371411,1.2756622,1.4551635,1.0350221,1.2917656,1.3478944,angry
1.2239227,1.1760534,1.1947448,1.3758464,1.2749635,1.4387945,1.2444617,1.1791539,angry
1.2286602,1.3063822,1.1893194,1.149293,0.95744663,1.2277596,1.427433,1.0747716,angry
1.1584079,1.1942359,1.1080897,1.2880658,1.0788897,1.3009126,1.3158429,1.2458669,angry
1.37453,1.0013595,0.87146676,1.56665,1.3530816,1.1395311,1.7886145,1.459159,fear
1.3236177,0.92021006,0.9197361,1.6660552,1.3017892,1.1296167,1.6878111,1.4344492,fear
1.2721478,1.1248689,1.1773238,1.4292592,1.1578825,1.2352796,1.6721061,1.3755356,fear
1.4119239,1.2822822,1.0041672,1.4747401,1.0893604,1.1752295,1.660004,1.3101481,fear
1.3384893,1.0126607,1.1724737,1.262818,1.2245584,1.0997758,1.4609919,1.4754202,fear
1.3112829,0.9201162,1.0219865,1.5551935,0.7741385,1.3015813,1.8674954,1.9085703,fear
1.4673798,0.9457764,0.969162,1.5061998,1.0823125,1.0628887,1.8910156,1.7413901,fear
1.5239716,1.1698098,1.084122,1.5074105,0.99420375,1.1195556,2.0636055,1.9321071,fear
1.2965552,0.9912967,1.0025927,1.5945572,1.0471176,1.0431793,1.8231432,1.6969416,fear
1.3017722,1.0575511,1.1073495,1.3484555,1.0057762,0.9914066,2.0002308,1.8018229,fear
1.1946663,1.0086901,1.1371397,1.3108779,0.9440456,1.324615,1.9838989,2.06753,fear
1.2798415,0.968298,1.0996851,1.356913,1.0884969,1.2911433,1.7033794,1.9151962,fear
1.146807,0.8307162,1.1593175,1.405617,1.1659443,1.0848557,1.9167113,1.9905561,fear
1.3720647,0.73975873,0.95223117,1.450987,1.0281981,0.85109824,1.886275,1.6005375,fear
1.5044761,0.82105166,1.0120974,1.6550617,0.93920755,1.0906852,1.8757704,1.8538549,fear
1.5841793,0.9533316,0.93861276,1.2892407,1.0436448,0.9916209,2.102085,1.9264855,fear
1.2128859,0.89648366,0.87231505,1.6251674,0.7415854,1.0624079,2.0689385,1.4511229,fear
1.1933157,0.848796,0.88748777,1.4738016,0.81170505,1.1405007,2.1169267,1.9329278,fear
1.4748164,0.91568536,0.9252951,1.5570772,0.6461514,1.2255149,1.9809852,1.7301075,fear
1.2482789,1.2230669,0.94974726,1.4091196,1.148475,1.0260525,2.0385976,1.8413044,fear
1.2990775,1.002775,0.971323,1.3233514,0.70915216,1.1110451,2.1005669,1.5789704,fear
1.0906019,0.9926668,0.72972685,1.3275002,0.9885421,1.0631025,2.0659473,1.775226,fear
1.2770432,0.88535625,1.0498176,1.2696065,0.9121074,1.1393596,1.9428439,1.8818945,fear
1.1299365,1.1588143,1.0993589,1.3608681,1.0615739,0.92742,1.9659108,1.6440973,fear
1.6908903,0.9674472,1.0676854,1.5364144,0.8512109,1.1927216,1.8789274,1.859044,fear
1.5472674,1.168727,0.9805012,1.6617692,0.8848853,1.2141886,1.9645305,1.7535764,fear
1.1463517,1.0834087,0.95961845,1.5945148,1.1249108,1.0713137,1.9186597,1.7895701,fear
1.3248516,1.1511636,1.1218661,1.3657426,0.9973685,1.0987989,2.0016139,1.8899904,fear
1.2271316,1.015459,0.93737054,1.6924374,1.0705435,1.1598566,1.7617581,1.7229222,fear
1.1744281,1.0190407,0.96845526,1.5538814,1.085781,1.2387908,1.7714614,1.8023353,fear
1.613762,0.89982146,1.0207242,1.6518894,0.8090556,1.1143357,2.002967,1.8805447,fear
1.3963158,1.0569602,1.0854088,1.5184287,0.9046428,1.13466,1.8997169,1.698326,fear
1.3157855,0.5882948,0.8882024,1.734596,0.9941355,1.1794412,1.8706715,1.582139,fear
1.191921,0.94516397,0.90507233,1.3999882,0.87939537,1.1894011,1.9597133,1.7889926,fear
1.0893108,1.1262233,1.1438526,1.5828264,1.0774224,1.2688953,1.7545835,1.8014,fear
1.4557467,1.0592031,1.2111573,1.4080113,0.725578,1.159689,2.1760423,1.9042134,fear
1.3904699,0.74598074,0.8925945,1.4326786,0.9350314,1.341888,1.7003621,2.060772,fear
1.1178888,1.0014871,0.94221157,1.4350283,0.9339314,1.3224832,1.9122711,1.8810991,fear
1.2386559,0.94063216,1.0118058,1.4829043,0.73685366,1.3230814,1.8019518,1.6741893,fear
1.4722277,0.7871489,0.8761545,1.4951563,1.0562683,0.97760266,1.9370081,1.901984,fear
1.3485216,1.1242043,0.9015897,1.3808538,0.9564847,1.1513131,1.9182067,1.5972682,fear
1.385339,1.0650563,1.0119902,1.5061691,0.8189506,1.079336,1.9840527,1.6707888,fear
1.3651955,0.8992751,1.1163927,1.5917412,0.9457973,1.0345157,1.8653507,1.7465142,fear
1.3685788,0.968429,0.926974,1.5746828,0.92912686,1.0820352,1.9067659,1.6865636,fear
1.3825076,1.0039468,1.0783538,1.6030197,0.8733839,1.170637,1.7999723,1.6293509,fear
1.3705944,0.93166095,1.240984,1.3186133,0.987525,0.9992864,2.0269594,1.9028099,fear
1.4558713,0.81702334,1.1038865,1.4496,0.9790194,1.0939698,1.860592,1.9044787,fear
1.2911762,1.1226197,1.079175,1.3219093,0.9604349,1.125217,2.0484004,1.8991965,fear
1.6304759,0.7956923,0.9306804,1.6589935,0.76928425,1.0134494,1.9810046,1.7589201,fear
1.2798415,0.968298,1.0996851,1.356913,1.0884969,1.2911433,1.7033794,1.9151962,fear
1.3982332,1.2250298,0.8166099,1.6836994,0.95194936,1.2647489,1.9319242,1.7465527,fear
1.3159409,1.1231116,0.82215965,1.3560208,0.9905544,1.0938494,2.1844144,1.8406292,fear
1.2128859,0.89648366,0.87231505,1.6251674,0.7415854,1.0624079,2.0689385,1.4511229,fear
1.2885956,0.85726535,0.6539325,1.682329,0.9771162,1.1249323,1.8369353,1.7695786,fear
1.4030252,1.000353,0.952655,1.6075473,0.9241997,1.0199732,1.9099989,1.5945342,fear
1.3689082,0.7215198,0.92362154,1.6290588,0.85198224,1.179288,1.8426723,1.6959106,fear
1.351445,0.973273,0.7536545,1.5212119,0.7964336,1.1348659,2.0561838,1.6510439,fear
1.1031458,0.9565563,0.9678901,1.4656719,0.8767487,1.3219631,1.7538788,1.7643752,fear
1.3916458,0.9752016,1.2726151,1.571203,0.8074066,1.1901219,1.8696209,1.8477135,fear
1.4337392,0.9461385,0.9735865,1.5910488,0.7068594,1.2396634,1.9297601,1.527569,fear
1.4222097,1.2741764,1.1509775,1.4225898,1.0388378,1.2682103,1.9030082,1.8872881,fear
1.2608083,1.1395463,0.77307284,1.604268,0.9550013,1.4493085,1.8265568,1.8440559,fear
1.4673798,0.9457764,0.969162,1.5061998,1.0823125,1.0628887,1.8910156,1.7413901,fear
1.6353498,0.9353992,1.058287,1.3794883,0.80543655,0.9442153,2.1222315,1.805776,fear
1.3483819,0.8689171,1.1325119,1.5375943,1.2348937,0.9441179,1.9033968,1.9033576,fear
1.146807,0.8307162,1.1593175,1.405617,1.1659443,1.0848557,1.9167113,1.9905561,fear
1.2155595,0.99242353,0.9476604,1.7051237,1.0338515,0.972874,1.9449599,1.725999,fear
1.1916474,0.88107663,1.0581466,1.8528168,0.9876731,1.255912,1.9017495,1.935553,fear
1.3030556,1.2157538,1.159533,1.3999076,0.9654282,1.1737157,2.0328922,2.0120306,fear
1.2128358,1.121448,1.1197464,1.7922776,1.0590557,1.21908,1.8663509,2.0140178,fear
1.3361875,0.7614836,0.8595349,1.4715062,0.79819536,1.1088468,1.89487,1.6412252,fear
1.3689082,0.7215198,0.92362154,1.6290588,0.85198224,1.179288,1.8426723,1.6959106,fear
1.2723215,1.12994,0.9419475,1.5842276,0.8233117,1.2408371,1.9853373,1.7246706,fear
1.3371263,0.90803456,0.85239285,1.395,0.8477039,1.0716438,2.0054998,1.7093798,fear
1.3017722,1.0575511,1.1073495,1.3484555,1.0057762,0.9914066,2.0002308,1.8018229,fear
1.0347964,1.1532109,1.0206153,1.5952936,1.0745606,1.2986902,1.9170685,1.9414939,fear
1.351445,0.973273,0.7536545,1.5212119,0.7964336,1.1348659,2.0561838,1.6510439,fear
1.2212002,0.95510995,1.3184702,1.4224931,1.0235734,1.0617616,1.8634143,1.8962744,fear
1.5365644,1.1051568,0.8532581,1.5621643,0.9604901,1.3055513,1.8874594,1.8926014,fear
1.2112111,0.9349102,1.1633642,1.5256057,1.0744007,1.1407803,1.8097597,1.8669717,fear
1.2933136,0.9615546,0.9325719,1.7745374,1.0152673,1.0324414,1.8310726,1.5920181,fear
1.2911762,1.1226197,1.079175,1.3219093,0.9604349,1.125217,2.0484004,1.8991965,fear
1.0891631,0.9050992,0.73467845,1.7489375,1.1780294,0.952319,1.9704841,1.6589919,fear
1.1108735,0.90077585,1.1515166,1.5327901,0.7431379,0.9303573,2.205534,1.8968894,fear
1.1656249,0.80663526,0.88258463,1.6398257,1.0821081,1.0162665,1.8380852,1.6893784,fear
1.2849857,1.0308273,0.7858448,1.5786519,1.1575603,1.2334912,1.7960222,1.8651602,fear
1.1652488,0.7915343,1.0994817,1.397746,1.0288007,0.9801438,2.0138419,1.8913757,fear
1.3121289,0.9266851,1.1107355,1.6431531,1.0530202,0.8656683,1.9329824,1.7702338,fear
1.2608083,1.1395463,0.77307284,1.604268,0.9550013,1.4493085,1.8265568,1.8440559,fear
1.1088057,1.314004,0.99628395,1.5686405,0.90920705,1.2274171,1.9712832,1.6605109,fear
1.100467,1.2277952,1.0368568,1.4186194,1.0657371,1.1241055,1.9238038,1.8809633,fear
1.4539844,1.0973802,1.2311213,1.8210564,1.1692652,1.0046906,1.8341823,2.0017874,fear
1.2770432,0.88535625,1.0498176,1.2696065,0.9121074,1.1393596,1.9428439,1.8818945,fear
1.3833898,1.0488421,1.2481002,1.4100403,0.7868626,1.1597655,2.0172138,1.7420261,fear
1.3847239,1.0422467,0.9854698,1.4094373,0.83429396,1.2058462,1.9313452,1.701629,fear
1.2098,0.8044433,0.8424106,1.4757607,0.86107075,1.2272143,1.7971182,1.7822304,fear
1.2885675,0.73230094,0.8327744,1.4329469,0.76152205,1.1725729,1.891617,1.7160987,fear
1.3131465,1.1402844,0.8484459,1.5972598,1.0408828,1.2813262,1.986037,1.9600067,fear
1.1660532,0.9791477,0.7217283,1.7660131,1.0734318,1.306804,1.7507213,1.7478956,fear
1.2619431,0.9451749,1.0054512,1.3305724,0.837991,1.1433113,1.9421991,1.6952529,fear
1.1960667,0.8495512,1.2071573,1.4770706,1.034328,0.94911313,1.8400645,1.7285419,fear
1.4205518,0.6865756,0.9155664,1.3083678,0.8718526,1.0143155,1.9656925,1.7977024,fear
1.46588,0.9871552,0.9959948,1.2947083,0.8013552,1.2315055,2.0013106,2.0446537,fear
1.4684523,0.9407221,0.79026073,1.6187445,1.0422825,1.0685382,1.8314247,1.7345991,fear
1.146807,0.8307162,1.1593175,1.405617,1.1659443,1.0848557,1.9167113,1.9905561,fear
1.280791,0.9158727,0.8773886,1.3530302,1.1681195,0.94805634,2.005025,1.8718857,fear
0.9818113,1.0271187,1.1166204,1.3772993,0.87059385,1.0774826,1.9428557,1.678861,fear
1.419147,0.8969852,0.6652202,1.7295742,0.9438708,1.0837464,1.9948597,1.7423176,fear
1.375189,0.9824492,1.0756321,1.6203841,0.8942152,1.1617463,1.7964898,1.6353714,fear
1.3846866,0.83793294,1.019473,1.3449535,0.97889435,1.0405178,1.8621218,1.6797936,fear
1.2885675,0.73230094,0.8327744,1.4329469,0.76152205,1.1725729,1.891617,1.7160987,fear
1.1258779,0.9554083,1.1186895,1.5044253,0.8853544,0.98347855,1.9982915,1.7740877,fear
1.7579378,0.9675552,1.0588324,1.6046923,0.76994276,1.0065858,2.0784938,1.6973327,fear
1.6201054,0.9715934,1.07932,1.4002094,1.0416834,0.9827998,2.1144557,1.9769588,fear
0.99150074,0.9479613,0.95933604,1.6547396,0.9266604,1.1528063,1.9296393,1.6072571,fear
1.4557467,1.0592031,1.2111573,1.4080113,0.725578,1.159689,2.1760423,1.9042134,fear
1.2098,0.8044433,0.8424106,1.4757607,0.86107075,1.2272143,1.7971182,1.7822304,fear
1.0177522,0.9799975,0.8057077,1.395267,0.9779224,1.1071965,1.990041,1.7762452,fear
1.4030252,1.000353,0.952655,1.6075473,0.9241997,1.0199732,1.9099989,1.5945342,fear
1.156616,0.9662855,0.9173643,1.4937797,0.94444203,1.271213,1.9359239,1.9306064,fear
1.3483003,1.199063,0.8804575,1.2831669,0.9964432,1.2779148,1.7577332,1.9504057,fear
1.0885237,1.1256222,0.9024238,1.3454032,1.035579,1.2037436,2.085529,1.9918377,fear
1.1755759,1.0250674,0.9749739,1.5726128,0.7826326,1.2683156,1.9949595,1.6858693,fear
1.2584989,0.8402473,1.0484753,1.285654,1.0067368,1.0095952,1.9683659,1.7898237,fear
1.3094996,0.8034224,0.96228373,1.6502709,1.1200122,0.941854,1.9043738,1.844977,fear
1.406707,1.2230309,1.235417,1.6926063,0.9951788,1.1541437,1.8868911,1.9398957,fear
1.4406174,0.9984183,1.0466281,1.4297906,1.0352695,1.17827,1.8163325,1.7821603,fear
1.4030129,1.0072643,0.80149627,1.9116094,0.9884661,1.1162466,1.8837315,1.7344421,fear
1.3734597,0.96078056,1.0482095,1.5338889,0.9896022,1.2260048,1.6800541,1.7466593,fear
1.4748164,0.91568536,0.9252951,1.5570772,0.6461514,1.2255149,1.9809852,1.7301075,fear
1.2921543,0.86578155,0.73888594,1.7037854,1.1488768,1.2208898,1.7974538,2.0190454,fear
1.6162881,1.0011176,0.7361028,1.6616431,1.0437708,1.0205413,1.8780646,1.7661011,fear
1.0964038,0.76352006,1.041385,1.6589967,1.0500209,1.2908118,1.8172556,1.9157579,fear
1.145388,0.8105846,0.9301522,1.5954651,0.88201267,1.0117426,2.0350745,1.7750454,fear
1.2584989,0.8402473,1.0484753,1.285654,1.0067368,1.0095952,1.9683659,1.7898237,fear
1.2275739,0.9509775,0.88453823,1.97317,0.7879603,1.1609101,2.2087476,2.1021793,fear
1.2242396,1.068981,1.0021969,1.6927909,0.9621683,1.2981702,1.8749272,1.901579,fear
1.2770432,0.88535625,1.0498176,1.2696065,0.9121074,1.1393596,1.9428439,1.8818945,fear
1.5246013,0.8877576,0.7500719,1.5462096,0.84672034,1.0667567,2.084236,1.8670044,fear
1.229487,1.124848,1.0550177,1.4232724,0.987051,1.0748363,1.8331845,1.7084129,fear
1.3916458,0.9752016,1.2726151,1.571203,0.8074066,1.1901219,1.8696209,1.8477135,fear
1.2403753,1.092446,1.0137739,1.5022179,0.96518385,1.0592358,1.9346361,1.8194156,fear
1.3846866,0.83793294,1.019473,1.3449535,0.97889435,1.0405178,1.8621218,1.6797936,fear
1.1680726,0.8986955,0.9778273,1.6370649,1.0055851,1.0229658,1.8557694,1.560441,fear
1.0853431,0.90044343,0.9834204,1.3266238,0.9950137,1.242213,1.8167875,1.8843621,fear
1.5588623,0.97423565,1.0273343,1.5935959,0.88272476,1.1307302,1.863477,1.7139353,fear
1.2488564,1.1404194,0.7032511,1.3253205,0.9866455,1.2229543,1.6900376,1.793216,fear
1.4932364,1.02076,0.8347322,1.5325162,0.7804269,1.1129427,2.0473816,1.679202,fear
1.2389952,1.1153183,0.70379895,1.4364136,1.0140121,1.2738132,1.7894919,1.8661424,fear
1.2990775,1.002775,0.971323,1.3233514,0.70915216,1.1110451,2.1005669,1.5789704,fear
1.2933136,0.9615546,0.9325719,1.7745374,1.0152673,1.0324414,1.8310726,1.5920181,fear
1.3735094,0.93160164,1.0156736,1.6244603,0.87465394,1.1723683,1.8094872,1.6216037,fear
1.0854357,0.97424865,0.74719775,1.6301035,0.8719301,1.325168,1.8615733,1.7726359,fear
1.3630033,0.90762186,0.85974103,1.4847661,0.60758495,1.3380181,1.8981107,1.6882793,fear
1.0177522,0.9799975,0.8057077,1.395267,0.9779224,1.1071965,1.990041,1.7762452,fear
1.0006822,0.93982184,0.932581,1.592135,0.7612746,1.4404203,1.9109977,1.7760947,fear
1.4022094,1.0723462,0.8733815,1.4924029,0.8122875,1.1830615,1.9305905,1.57228,fear
1.3963158,1.0569602,1.0854088,1.5184287,0.9046428,1.13466,1.8997169,1.698326,fear
1.1000692,1.1499878,0.7105277,1.7079504,0.9893464,1.2417246,1.9687271,1.706413,fear
1.0042531,0.7518209,0.92811406,1.4736756,0.9444746,1.2069157,1.8813396,1.822936,fear
1.5022321,0.8613482,0.9771228,1.6138667,0.78843766,1.0461947,1.9940312,1.7183684,fear
1.3140587,1.180364,1.0868323,1.5587507,0.9468438,1.0186529,1.9164165,1.7262477,fear
1.3613181,1.0886801,0.92425525,1.3966919,1.0819709,1.2362757,2.0200272,1.9967492,fear
1.3720647,0.73975873,0.95223117,1.450987,1.0281981,0.85109824,1.886275,1.6005375,fear
1.1336652,0.92569804,0.8157178,1.6984539,1.1574259,1.1472044,1.8623908,1.7986733,fear
1.280354,1.0220473,0.9766345,1.4124528,0.91152453,1.1716892,1.8578788,1.6247398,fear
1.5029175,1.0988053,0.97664326,1.3766576,0.96895784,1.0966474,2.0646174,1.8569485,fear
1.2849857,1.0308273,0.7858448,1.5786519,1.1575603,1.2334912,1.7960222,1.8651602,fear
1.3308216,1.0777352,1.0897278,1.4387733,1.1378194,1.1211419,1.973655,2.0032432,fear
1.393873,0.95144165,0.8595388,1.4367597,1.0384252,1.0326303,2.0009851,1.7801429,fear
0.9504468,1.0501885,0.85163456,1.45263,0.91277134,1.313849,1.9039423,1.795574,fear
1.0760404,0.9071272,1.0137233,1.5661229,1.1336678,1.2579594,1.8059618,1.8789521,fear
1.5532907,1.0131204,1.0247965,1.6936395,0.80941695,1.115509,2.0187654,1.7863039,fear
1.2090194,0.9098315,0.9693332,1.5000527,0.81277984,1.1824291,1.940706,1.7073722,fear
1.4755324,1.0325569,1.0128777,1.499096,0.8739194,1.2381717,1.9686127,1.8363587,fear
1.2885675,0.73230094,0.8327744,1.4329469,0.76152205,1.1725729,1.891617,1.7160987,fear
1.3433692,1.123647,0.96404475,1.6391507,0.7872583,1.1169235,1.8912305,1.47741,fear
1.4385829,1.0345107,1.0493011,1.7285221,0.9037474,1.3095433,1.827528,1.8863313,fear
1.1102275,1.0200406,0.98354864,1.3452281,1.0232465,1.1156645,1.926758,1.792209,fear
1.4167925,0.9071624,1.1206657,1.5023677,1.2354473,0.94760406,1.8884708,1.8814768,fear
1.5206723,1.0451168,0.9619016,1.5748062,0.7698918,1.4596628,1.9822737,2.0080063,fear
1.3685788,0.968429,0.926974,1.5746828,0.92912686,1.0820352,1.9067659,1.6865636,fear
1.4062473,0.90735847,0.7079178,1.5841805,0.8695202,1.0208092,2.179866,1.8699249,fear
1.5239716,1.1698098,1.084122,1.5074105,0.99420375,1.1195556,2.0636055,1.9321071,fear
1.1946663,1.0086901,1.1371397,1.3108779,0.9440456,1.324615,1.9838989,2.06753,fear
1.3605031,0.8040638,0.8560636,1.6951413,1.0312592,1.1568799,1.7262168,1.8576972,fear
1.2467616,1.0940921,1.1424476,1.633464,0.87151104,1.0045799,1.9198221,1.7362006,fear
1.3206521,0.76904887,0.9821529,1.4914963,1.063438,1.3134489,1.6502016,2.0018666,fear
1.1546013,0.8915816,1.0777824,1.4799843,0.9501816,1.2494678,1.7485542,1.7741779,fear
1.2527936,0.8910581,1.0265052,1.5337024,1.01639,1.1488155,1.7761118,1.8073852,fear
1.0857035,0.8472006,0.9658345,1.5098605,0.8669464,1.2592269,1.8729727,1.6609089,fear
1.1996918,0.90781873,0.8772769,1.7469355,0.9921126,0.95359564,2.0615287,1.8457191,fear
1.2933136,0.9615546,0.9325719,1.7745374,1.0152673,1.0324414,1.8310726,1.5920181,fear
1.2723215,1.12994,0.9419475,1.5842276,0.8233117,1.2408371,1.9853373,1.7246706,fear
1.3735094,0.93160164,1.0156736,1.6244603,0.87465394,1.1723683,1.8094872,1.6216037,fear
1.0854357,0.97424865,0.74719775,1.6301035,0.8719301,1.325168,1.8615733,1.7726359,fear
1.3672712,1.0516294,1.0773908,1.4499468,0.88610375,1.1221741,1.8725731,1.6470253,fear
1.4483209,0.99182856,1.0325006,1.6825963,0.96440953,0.9763848,2.0012617,1.7930447,fear
1.3714551,0.8519069,0.5987923,1.4640851,1.1592302,0.8118897,2.018043,1.701569,fear
1.2885675,0.73230094,0.8327744,1.4329469,0.76152205,1.1725729,1.891617,1.7160987,fear
1.2507975,0.9406405,0.84043765,1.7193242,0.85097307,1.3014809,1.8394562,1.641152,fear
0.9685221,0.7223777,0.9299066,1.4405823,0.87487024,1.2542758,1.9388267,1.7700881,fear
1.3402576,1.0173544,1.1173097,1.3748901,1.1356834,1.0635045,1.8526254,1.827783,fear
1.2155595,0.99242353,0.9476604,1.7051237,1.0338515,0.972874,1.9449599,1.725999,fear
1.369122,0.92840934,1.104882,1.6564339,1.2220645,1.0347681,1.9745466,2.0421717,fear
1.2911762,1.1226197,1.079175,1.3219093,0.9604349,1.125217,2.0484004,1.8991965,fear
1.3157855,0.5882948,0.8882024,1.734596,0.9941355,1.1794412,1.8706715,1.582139,fear
1.3157855,0.5882948,0.8882024,1.734596,0.9941355,1.1794412,1.8706715,1.582139,fear
1.3982435,0.9955228,1.1050081,1.573789,1.0273451,1.0424511,1.948689,1.909402,fear
1.3613181,1.0886801,0.92425525,1.3966919,1.0819709,1.2362757,2.0200272,1.9967492,fear
1.5044761,0.82105166,1.0120974,1.6550617,0.93920755,1.0906852,1.8757704,1.8538549,fear
1.4558713,0.81702334,1.1038865,1.4496,0.9790194,1.0939698,1.860592,1.9044787,fear
1.3799069,1.0168998,1.0796797,1.4735537,0.92550576,1.1674824,1.9709823,1.8853419,fear
1.0893108,1.1262233,1.1438526,1.5828264,1.0774224,1.2688953,1.7545835,1.8014,fear
1.364923,0.8801686,0.9081226,1.3897452,1.0619134,1.1405972,1.6695791,1.7994584,fear
1.1254898,0.9667806,1.3150743,1.4584893,1.037111,0.93010414,1.9755363,1.861144,fear
1.399889,1.0297437,1.2857323,1.5665736,0.8911524,1.1819406,1.7501392,1.7236135,fear
1.4961321,1.2169068,1.0048097,1.52082,1.0999612,1.2684976,2.052496,2.0556276,fear
1.4030097,0.8302708,1.0866793,1.5330006,1.0052146,1.0906057,1.7990253,1.7978855,fear
1.2208133,1.0508062,1.15714,1.5694586,1.1190386,1.153682,1.824827,1.9024659,fear
